PERMNO,date,NAMEENDT,SHRCD,EXCHCD,SICCD,NCUSIP,TICKER,COMNAM,SHRCLS,TSYMBOL,NAICS,PRIMEXCH,TRDSTAT,SECSTAT,PERMCO,ISSUNO,HEXCD,HSICCD,CUSIP,DCLRDT,DLAMT,DLPDT,DLSTCD,NEXTDT,PAYDT,RCRDDT,SHRFLG,HSICMG,HSICIG,DISTCD,DIVAMT,FACPR,FACSHR,ACPERM,ACCOMP,SHRENDDT,NWPERM,DLRETX,DLPRC,DLRET,TRTSCD,NMSIND,MMCNT,NSDINX,BIDLO,ASKHI,PRC,VOL,RET,BID,ASK,SHROUT,CFACPR,CFACSHR,ALTPRC,SPREAD,ALTPRCDT,RETX,vwretd,vwretx,ewretd,ewretx,sprtrn
89848,20150130,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,,,,,,,,0,,,,,,,,,20150226,,,,,,,,,110.43000,112.38000,112.38000,536577,0.020523,112.37000,112.39000,214600,1,1,112.38000,,20150130,0.020523,-0.027163,-0.028233,-0.019073,-0.020095,-0.031041
89848,20150227,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,20150202,,,,,20150206,20150204,0,,,1222,0.17613,0.00000,0.00000,,,20150330,,,,,,,,,110.31000,112.20000,111.20000,387393,-0.008933,111.19000,111.21000,217400,1,1,111.20000,,20150227,-0.010500,0.055915,0.053599,0.054120,0.052497,0.054893
89848,20150331,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,20150227,,,,,20150306,20150304,0,,,1222,0.18567,0.00000,0.00000,,,20150429,,,,,,,,,109.70000,111.64000,111.43000,538975,0.003738,111.42000,111.44000,215800,1,1,111.43000,,20150331,0.002068,-0.010397,-0.012211,-0.005112,-0.007204,-0.017396
89848,20150430,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,,,,,,20150408,20150406,0,,,1222,0.21073,0.00000,0.00000,,,20150528,,,,,,,,,110.86000,111.67000,110.86000,307922,-0.003224,110.86000,110.88000,218500,1,1,110.86000,,20150430,-0.005115,0.008766,0.007618,0.015127,0.013989,0.008521
89848,20150529,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,,,,,,20150507,20150505,0,,,1222,0.20606,0.00000,0.00000,,,20150629,,,,,,,,,109.40000,110.34000,110.17000,352367,-0.004365,110.17000,110.19000,225800,1,1,110.17000,,20150529,-0.006224,0.010277,0.008115,0.003970,0.002321,0.010491
89848,20150630,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,20150529,,,,,20150605,20150603,0,,,1222,0.20634,0.00000,0.00000,,,20150730,,,,,,,,,108.13000,109.66000,108.78000,415849,-0.010744,108.77000,108.79000,229400,1,1,108.78000,,20150630,-0.012617,-0.019231,-0.021171,-0.013459,-0.015955,-0.021012
89848,20150731,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,,,,,,20150708,20150706,0,,,1222,0.21643,0.00000,0.00000,,,20150830,,,,,,,,,108.22000,109.50000,109.50000,415648,0.008608,109.49000,109.50000,234900,1,1,109.50000,,20150731,0.006619,0.012108,0.010895,-0.027130,-0.028373,0.019742
89848,20150831,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,,,,,,20150807,20150805,0,,,1222,0.21285,0.00000,0.00000,,,20150929,,,,,,,,,108.88000,109.76000,108.92000,519485,-0.003353,108.92000,108.93000,238200,1,1,108.92000,,20150831,-0.005297,-0.059926,-0.061993,-0.047295,-0.049308,-0.062581
89848,20150930,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,,,,,,20150908,20150903,0,,,1222,0.22239,0.00000,0.00000,,,20151029,,,,,,,,,108.51000,109.58000,109.58000,478307,0.008101,109.56000,109.57000,242900,1,1,109.58000,,20150930,0.006060,-0.033756,-0.035693,-0.049906,-0.052203,-0.026443
89848,20151030,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,20150930,,,,,20151007,20151005,0,,,1222,0.20507,0.00000,0.00000,,,20151129,,,,,,,,,109.16000,110.03000,109.45000,623265,0.000685,109.44000,109.45000,252300,1,1,109.45000,,20151030,-0.001186,0.073937,0.072542,0.052851,0.051491,0.082983
89848,20151130,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,20151030,,,,,20151106,20151104,0,,,1222,0.21461,0.00000,0.00000,,,20151230,,,,,,,,,108.18000,109.02000,108.81000,673834,-0.003887,108.80000,108.81000,275000,1,1,108.81000,,20151130,-0.005847,0.002404,0.000136,0.007326,0.005428,0.000505
89848,20151231,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,20151223,,,,,20151231,20151229,0,,,1222,0.22234,0.00000,0.00000,,,20160128,,,,,,,,,107.72000,108.82000,108.01000,703354,-0.001910,108.00000,108.01000,283500,1,1,108.01000,,20151231,-0.005864,-0.022209,-0.024447,-0.035860,-0.039425,-0.017530
89848,20151231,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,20151130,,,,,20151207,20151203,0,,,2216,0.16195,0.00000,0.00000,,,20160128,,,,,,,,,107.72000,108.82000,108.01000,703354,-0.001910,108.00000,108.01000,283500,1,1,108.01000,,20151231,-0.005864,-0.022209,-0.024447,-0.035860,-0.039425,-0.017530
89848,20151231,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,20151130,,,,,20151207,20151203,0,,,1222,0.20793,0.00000,0.00000,,,20160128,,,,,,,,,107.72000,108.82000,108.01000,703354,-0.001910,108.00000,108.01000,283500,1,1,108.01000,,20151231,-0.005864,-0.022209,-0.024447,-0.035860,-0.039425,-0.017530
89848,20160129,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,,,,,,,,0,,,,,,,,,20160201,,,,,,,,,107.97000,109.35000,109.35000,712807,0.012406,109.31000,109.32000,290300,1,1,109.35000,,20160129,0.012406,-0.057085,-0.058253,-0.074934,-0.076158,-0.050735
89848,20160229,20171225,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,20160129,,,,,20160205,20160203,0,,,1222,0.22801,0.00000,0.00000,,,20160330,,,,,,,,,108.99000,110.16000,110.09000,564000,0.008852,110.07000,110.08000,299300,1,1,110.09000,,20160229,0.006767,0.000620,-0.001802,0.005564,0.003636,-0.004128
89848,20160331,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,20160229,,,,,20160307,20160303,0,,,1222,0.22052,0.00000,0.00000,,,20160428,,,,,,,,,109.35000,110.82500,110.82500,621999,0.008679,110.82000,110.83000,315200,1,1,110.82500,,20160331,0.006676,0.070491,0.068122,0.078181,0.075537,0.065991
89848,20160429,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,20160331,,,,,20160407,20160405,0,,,1222,0.22153,0.00000,0.00000,,,20160530,,,,,,,,,110.35000,110.99000,110.89000,637052,0.002585,110.87000,110.88000,322700,1,1,110.89000,,20160429,0.000587,0.011718,0.010483,0.039818,0.038582,0.002699
89848,20160531,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,20160429,,,,,20160506,20160504,0,,,1222,0.20519,0.00000,0.00000,,,20160629,,,,,,,,,110.40000,111.20000,110.70000,522993,0.000137,110.66000,110.67000,331900,1,1,110.70000,,20160531,-0.001713,0.014340,0.011925,-0.000584,-0.002369,0.015329
89848,20160630,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,20160531,,,,,20160607,20160603,0,,,1222,0.21816,0.00000,0.00000,,,20160728,,,,,,,,,110.42000,112.61500,112.61500,525250,0.019270,112.61000,112.62000,344900,1,1,112.61500,,20160630,0.017299,0.002947,0.000875,0.005847,0.003038,0.000906
89848,20160729,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,20160630,,,,,20160708,20160706,0,,,1222,0.21248,0.00000,0.00000,,,20160830,,,,,,,,,112.26000,113.25000,113.02000,599568,0.005483,112.99000,113.00000,358100,1,1,113.02000,,20160729,0.003596,0.038815,0.037567,0.049900,0.048772,0.035610
89848,20160831,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,20160729,,,,,20160805,20160803,0,,,1222,0.20670,0.00000,0.00000,,,20160929,,,,,,,,,112.17000,112.73000,112.57000,639040,-0.002153,112.54000,112.55000,366900,1,1,112.57000,,20160831,-0.003982,0.002800,0.000463,0.012873,0.011095,-0.001219
89848,20160930,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,20160831,,,,,20160908,20160906,0,,,1222,0.20757,0.00000,0.00000,,,20161030,,,,,,,,,111.51000,112.61000,112.42000,527353,0.000511,112.39000,112.40000,370900,1,1,112.42000,,20160930,-0.001333,0.003013,0.001235,0.015368,0.013387,-0.001234
89848,20161031,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,20160930,,,,,20161007,20161005,0,,,1222,0.20315,0.00000,0.00000,,,20161129,,,,,,,,,111.16000,112.09000,111.30000,534511,-0.008156,111.29000,111.30000,378200,1,1,111.30000,,20161031,-0.009963,-0.021544,-0.022789,-0.039930,-0.041014,-0.019426
89848,20161130,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,20161031,,,,,20161107,20161103,0,,,1222,0.20976,0.00000,0.00000,,,20161229,,,,,,,,,108.17000,111.24000,108.24000,575119,-0.025609,108.25000,108.26000,381400,1,1,108.24000,,20161130,-0.027493,0.040488,0.038040,0.050508,0.048694,0.034174
89848,20161230,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,20161221,,,,,20161229,20161227,0,,,1222,0.24867,0.00000,0.00000,,,20170130,,,,,,,,,107.16000,108.37000,108.06000,783859,0.002518,108.05000,108.07000,384700,1,1,108.06000,,20161230,-0.001663,0.018763,0.016625,0.015897,0.012417,0.018201
89848,20161230,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,20161130,,,,,20161207,20161205,0,,,1222,0.20391,0.00000,0.00000,,,20170130,,,,,,,,,107.16000,108.37000,108.06000,783859,0.002518,108.05000,108.07000,384700,1,1,108.06000,,20161230,-0.001663,0.018763,0.016625,0.015897,0.012417,0.018201
89848,20170131,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,,,,,,,,0,,,,,,,,,20170227,,,,,,,,,107.92000,108.79000,108.29000,690571,0.002128,108.29000,108.30000,388600,1,1,108.29000,,20170131,0.002128,0.022153,0.021130,0.025937,0.025080,0.017884
89848,20170228,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,20170131,,,,,20170207,20170203,0,,,1222,0.21805,0.00000,0.00000,,,20170330,,,,,,,,,107.89000,109.00000,108.77000,526128,0.006446,108.78000,108.79000,389000,1,1,108.77000,,20170228,0.004433,0.032598,0.030496,0.017121,0.015547,0.037198
89848,20170331,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,20170228,,,,,20170307,20170303,0,,,1222,0.22028,0.00000,0.00000,,,20170427,,,,,,,,,107.12000,108.62000,108.49000,584428,-0.000549,108.51000,108.52000,399500,1,1,108.49000,,20170331,-0.002574,0.002062,0.000191,0.006378,0.004393,-0.000389
89848,20170428,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,20170331,,,,,20170407,20170405,0,,,1222,0.22240,0.00000,0.00000,,,20170530,,,,,,,,,108.44000,109.65000,109.25000,460512,0.009055,109.25000,109.23000,404600,1,1,109.25000,,20170428,0.007005,0.009655,0.008535,0.003709,0.002711,0.009091
89848,20170531,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,20170428,,,,,20170505,20170503,0,,,1222,0.23914,0.00000,0.00000,,,20170629,,,,,,,,,108.49000,109.76000,109.76000,451808,0.006857,109.74000,109.75000,413300,1,1,109.76000,,20170531,0.004668,0.009335,0.006983,-0.011301,-0.012994,0.011576
89848,20170630,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,20170530,,,,,20170607,20170605,0,,,1222,0.23015,0.00000,0.00000,,,20170730,,,,,,,,,109.48000,110.15000,109.51000,539061,-0.000181,109.47000,109.49000,433600,1,1,109.51000,,20170630,-0.002278,0.009571,0.007690,0.022960,0.020491,0.004814
89848,20170731,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,20170630,,,,,20170710,20170706,0,,,1222,0.22517,0.00000,0.00000,,,20170830,,,,,,,,,108.90000,109.92000,109.65000,458817,0.003335,109.66000,109.67000,443200,1,1,109.65000,,20170731,0.001278,0.020277,0.018893,0.009082,0.008024,0.019349
89848,20170831,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,20170731,,,,,20170807,20170803,0,,,1222,0.22985,0.00000,0.00000,,,20170928,,,,,,,,,109.57000,110.45000,110.45000,563481,0.009392,110.43000,110.44000,454700,1,1,110.45000,,20170831,0.007296,0.001600,-0.000638,-0.008726,-0.010292,0.000546
89848,20170929,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,20170831,,,,,20170908,20170906,0,,,1222,0.22974,0.00000,0.00000,,,20171030,,,,,,,,,109.59000,110.57000,109.59000,481234,-0.005706,109.64000,109.65000,459300,1,1,109.59000,,20170929,-0.007786,0.023729,0.022122,0.046845,0.044811,0.019303
89848,20171031,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,20170929,,,,,20171006,20171003,0,,,1222,0.22728,0.00000,0.00000,,,20171129,,,,,,,,,109.00000,109.86000,109.47000,508203,0.000979,109.44000,109.45000,469000,1,1,109.47000,,20171031,-0.001095,0.019275,0.018190,0.002239,0.001224,0.022188
89848,20171130,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,20171031,,,,,20171107,20171102,0,,,1222,0.22800,0.00000,0.00000,,,20171225,,,,,,,,,108.99000,109.58000,109.08000,567766,-0.001480,109.08000,109.09000,478900,1,1,109.08000,,20171130,-0.003563,0.027231,0.024905,0.020843,0.019003,0.028083
89848,20171229,20190702,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,20171220,,,,,20171228,20171222,0,,,1222,0.03641,0.00000,0.00000,,,20180130,,,,,,,,,108.76000,109.47000,109.33000,582820,0.004742,109.33000,109.34000,485200,1,1,109.33000,,20171229,0.002292,0.012122,0.010264,0.014185,0.011109,0.009832
89848,20171229,20190702,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,20171130,,,,,20171207,20171204,0,,,1222,0.23088,0.00000,0.00000,,,20180130,,,,,,,,,108.76000,109.47000,109.33000,582820,0.004742,109.33000,109.34000,485200,1,1,109.33000,,20171229,0.002292,0.012122,0.010264,0.014185,0.011109,0.009832
89848,20180131,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,,,,,,,,0,,,,,,,,,20180227,,,,,,,,,108.01000,109.18000,108.10000,917812,-0.011250,108.09000,108.10000,496100,1,1,108.10000,,20180131,-0.011250,0.050577,0.049625,0.029441,0.028637,0.056179
89848,20180228,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,20180131,,,,,20180207,20180202,0,,,1222,0.24183,0.00000,0.00000,,,20180328,,,,,,,,,106.35000,107.63000,106.77000,927576,-0.010066,106.71000,106.72000,517100,1,1,106.77000,,20180228,-0.012303,-0.039455,-0.041323,-0.040026,-0.041468,-0.038947
89848,20180329,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,20180228,,,,,20180307,20180302,0,,,1222,0.23506,0.00000,0.00000,,,20180429,,,,,,,,,106.37000,107.25000,107.25000,805119,0.006697,107.23000,107.24000,510800,1,1,107.25000,,20180329,0.004496,-0.018421,-0.020288,0.001242,-0.001052,-0.026885
89848,20180430,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,20180329,,,,,20180406,20180403,0,,,1222,0.24336,0.00000,0.00000,,,20180530,,,,,,,,,105.67000,107.01000,106.00000,961932,-0.009386,106.00000,106.01000,526100,1,1,106.00000,,20180430,-0.011655,0.004679,0.003570,0.008169,0.007045,0.002719
89848,20180531,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,20180430,,,,,20180507,20180502,0,,,1222,0.24006,0.00000,0.00000,,,20180628,,,,,,,,,105.03000,106.82000,106.46000,624171,0.006604,106.51000,106.52000,521600,1,1,106.46000,,20180531,0.004340,0.026146,0.023849,0.034593,0.032893,0.021608
89848,20180629,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,20180531,,,,,20180607,20180604,0,,,1222,0.24928,0.00000,0.00000,,,20180730,,,,,,,,,105.57000,106.32000,106.32000,716521,0.001026,106.29000,106.30000,520400,1,1,106.32000,,20180629,-0.001315,0.005359,0.003576,0.002790,0.000039,0.004842
89848,20180731,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,20180629,,,,,20180709,20180703,0,,,1222,0.22916,0.00000,0.00000,,,20180830,,,,,,,,,105.90000,106.51000,106.06000,662211,-0.000290,106.05000,106.06000,527100,1,1,106.06000,,20180731,-0.002445,0.031573,0.030436,0.006837,0.005796,0.036022
89848,20180831,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,20180731,,,,,20180807,20180802,0,,,1222,0.25128,0.00000,0.00000,,,20180927,,,,,,,,,105.70000,106.73000,106.41000,714122,0.005669,106.42000,106.43000,528600,1,1,106.41000,,20180831,0.003300,0.030233,0.027765,0.019201,0.017262,0.030263
89848,20180928,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,20180831,,,,,20180910,20180905,0,,,1222,0.23242,0.00000,0.00000,,,20181030,,,,,,,,,105.24000,106.19000,105.52000,587372,-0.006180,105.52000,105.53000,530500,1,1,105.52000,,20180928,-0.008364,0.000425,-0.001212,-0.010332,-0.012399,0.004294
89848,20181031,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,20180928,,,,,20181005,20181002,0,,,1222,0.25157,0.00000,0.00000,,,20181129,,,,,,,,,104.29000,105.36000,104.59000,1269687,-0.006429,104.57000,104.58000,503200,1,1,104.59000,,20181031,-0.008813,-0.074045,-0.075113,-0.082375,-0.083353,-0.069403
89848,20181130,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,20181031,,,,,20181107,20181102,0,,,1222,0.25634,0.00000,0.00000,,,20181230,,,,,,,,,104.01000,104.91000,104.88000,900579,0.005224,104.87000,104.88000,511200,1,1,104.88000,,20181130,0.002773,0.018512,0.016171,0.000656,-0.001152,0.017859
89848,20181231,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,20181217,,,,,20181224,20181219,0,,,1262,0.20959,0.00000,0.00000,,,20190130,,,,,,,,,104.80000,106.49000,106.49000,1491932,0.019746,106.48000,106.49000,535700,1,1,106.49000,,20181231,0.015351,-0.089890,-0.092124,-0.099321,-0.102875,-0.091777
89848,20181231,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,20181130,,,,,20181207,20181204,0,,,1222,0.25139,0.00000,0.00000,,,20190130,,,,,,,,,104.80000,106.49000,106.49000,1491932,0.019746,106.48000,106.49000,535700,1,1,106.49000,,20181231,0.015351,-0.089890,-0.092124,-0.099321,-0.102875,-0.091777
89848,20190131,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,,,,,,,,0,,,,,,,,,20190227,,,,,,,,,106.35000,107.46000,107.46000,1343249,0.009109,107.47000,107.48000,534900,1,1,107.46000,,20190131,0.009109,0.088294,0.087067,0.120260,0.119340,0.078684
89848,20190228,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,20190131,,,,,20190207,20190204,0,,,1222,0.26834,0.00000,0.00000,,,20190328,,,,,,,,,106.88000,107.49000,107.07000,986930,-0.001132,107.08000,107.09000,540500,1,1,107.07000,,20190228,-0.003629,0.032724,0.030666,0.038572,0.037065,0.029729
89848,20190329,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,20190228,,,,,20190307,20190304,0,,,1222,0.26684,0.00000,0.00000,,,20190429,,,,,,,,,106.63000,109.08000,109.07000,902571,0.021172,109.06000,109.07000,543600,1,1,109.07000,,20190329,0.018679,0.012962,0.011140,-0.003908,-0.006087,0.017924
89848,20190430,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,20190329,,,,,20190405,20190402,0,,,1222,0.26193,0.00000,0.00000,,,20190530,,,,,,,,,108.05000,108.71000,108.59000,917442,-0.001999,108.58000,108.59000,552200,1,1,108.59000,,20190430,-0.004401,0.037893,0.036700,0.020355,0.019162,0.039313
89848,20190531,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,20190430,,,,,20190507,20190502,0,,,1222,0.26032,0.00000,0.00000,,,20190627,,,,,,,,,108.16000,110.40000,110.40000,951921,0.019065,110.36000,110.37000,563600,1,1,110.40000,,20190531,0.016668,-0.061679,-0.063898,-0.064571,-0.066402,-0.065778
89848,20190628,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,20190531,,,,,20190607,20190604,0,,,1222,0.26013,0.00000,0.00000,,,20190702,,,,,,,,,110.22000,111.41000,111.35000,786992,0.010961,111.40000,111.41000,575100,1,1,111.35000,,20190628,0.008605,0.067279,0.065283,0.049002,0.046094,0.068930
89848,20190731,20200903,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,20190628,,,,,20190708,20190702,0,,,1222,0.25196,0.00000,0.00000,,,20190829,,,,,,,,,110.67000,111.56000,111.30000,814890,0.001814,111.29000,111.30000,577700,1,1,111.30000,,20190731,-0.000449,0.011854,0.010702,-0.005245,-0.006280,0.013128
89848,20190830,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,20190731,,,,,20190807,20190802,0,,,1222,0.26042,0.00000,0.00000,,,20190929,,,,,,,,,111.91000,114.13000,114.13000,935356,0.027767,114.12000,114.13000,578500,1,1,114.13000,,20190830,0.025427,-0.020339,-0.022372,-0.040001,-0.041599,-0.018092
89848,20190930,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,20190830,,,,,20190909,20190904,0,,,1222,0.26335,0.00000,0.00000,,,20191030,,,,,,,,,111.75000,114.04000,113.17000,722525,-0.006104,113.18000,113.19000,583600,1,1,113.17000,,20190930,-0.008411,0.016033,0.014169,0.017681,0.015360,0.017181
89848,20191031,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,20190930,,,,,20191007,20191002,0,,,1222,0.25528,0.00000,0.00000,,,20191128,,,,,,,,,112.38000,113.82000,113.15000,775652,0.002079,113.19000,113.21000,585000,1,1,113.15000,,20191031,-0.000177,0.019257,0.018086,0.006291,0.005261,0.020432
89848,20191129,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,20191031,,,,,20191107,20191104,0,,,1222,0.25137,0.00000,0.00000,,,20191230,,,,,,,,,111.81000,113.14000,112.86000,726147,-0.000341,112.92000,112.93000,594900,1,1,112.86000,,20191129,-0.002563,0.034999,0.032986,0.026601,0.024938,0.034047
89848,20191231,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,20191218,,,,,20191226,20191220,0,,,1262,0.19050,0.00000,0.00000,,,20200130,,,,,,,,,112.24000,113.00000,112.37000,1109900,-0.000477,112.38000,112.39000,616200,1,1,112.37000,,20191231,-0.004342,0.028489,0.026242,0.044379,0.040641,0.028590
89848,20191231,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,20191129,,,,,20191206,20191203,0,,,1222,0.24570,0.00000,0.00000,,,20200130,,,,,,,,,112.24000,113.00000,112.37000,1109900,-0.000477,112.38000,112.39000,616200,1,1,112.37000,,20191231,-0.004342,0.028489,0.026242,0.044379,0.040641,0.028590
89848,20200131,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,,,,,,,,0,,,,,,,,,20200227,,,,,,,,,112.67000,114.65000,114.65000,999159,0.020290,114.63000,114.64000,635000,1,1,114.65000,,20200131,0.020290,-0.001728,-0.002849,-0.013334,-0.014200,-0.001628
89848,20200228,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,20200131,,,,,20200207,20200204,0,,,1222,0.24342,0.00000,0.00000,,,20200330,,,,,,,,,113.82000,116.22000,116.22000,1257866,0.015817,116.26000,116.27000,656100,1,1,116.22000,,20200228,0.013694,-0.077918,-0.079868,-0.069814,-0.071321,-0.084110
89848,20200331,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,20200228,,,,,20200306,20200303,0,,,1222,0.23903,0.00000,0.00000,,,20200429,,,,,,,,,106.57000,117.86000,115.37000,3076032,-0.005257,115.42000,115.43000,592600,1,1,115.37000,,20200331,-0.007314,-0.141733,-0.143685,-0.207503,-0.209773,-0.125119
89848,20200430,,73,4,6726,46428722,AGG,ISHARES TRUST,,AGG,525990,R,A,R,37493,0,4,6726,46428722,20200331,,,,,20200407,20200402,0,,,1222,0.24868,0.00000,0.00000,,,20200528,,,,,,,,,114.73000,117.42000,117.10000,1345670,0.017151,117.12000,117.14000,607200,1,1,117.10000,,20200430,0.014995,0.129674,0.128408,0.153868,0.152519,0.126844
